7
73
46
26
69
40
21
68
40
21
65
39
20
65
39
18
64
38
17
63
37
16
63
35
16
62
35
16
62
34
16
61
34
15
60
31
15
59
31
14
57
31
14
57
30
13
55
30
12
53
29
11
53
29
10
52
27
9
50
26
9
45
26
8
