10
73
39
20
70
38
17
69
37
17
69
34
16
68
33
16
61
33
16
61
32
16
61
32
16
61
31
16
60
31
14
59
30
14
58
30
14
56
29
13
55
28
13
54
27
13
53
26
12
51
26
11
47
26
10
47
25
10
46
23
7
41
21
2
