17
75
44
27
71
44
22
70
42
22
69
41
21
69
39
20
68
39
16
67
38
16
64
36
15
64
36
15
63
34
15
62
34
14
57
33
13
57
32
13
57
31
12
54
29
12
54
29
12
54
27
12
49
27
11
48
24
10
48
23
5
47
22
3
