9
61
25
14
60
24
13
57
23
11
54
23
10
53
23
10
52
22
10
52
22
9
51
22
9
50
22
8
50
20
8
48
20
7
47
19
7
47
19
6
46
18
6
42
18
6
42
17
5
41
16
5
41
15
4
37
15
4
36
14
3
34
14
3
