1
63
33
19
60
30
15
59
29
14
58
28
14
58
28
12
55
28
11
53
27
10
50
26
10
50
25
10
47
25
10
47
23
9
47
23
9
46
23
8
46
22
8
44
22
7
44
22
7
41
21
7
41
20
7
37
20
7
36
13
6
30
9
4
