12
77
46
29
76
43
27
76
42
22
76
42
22
75
41
21
74
41
20
69
39
20
69
39
19
66
37
19
65
36
18
64
36
18
62
35
18
61
35
15
61
32
15
58
32
15
54
31
14
53
29
11
46
27
10
46
21
9
44
20
5
33
16
3
