8
73
45
20
70
44
19
70
37
18
69
37
18
67
36
16
64
34
15
63
34
15
63
34
15
63
32
15
61
31
14
60
30
13
59
30
12
59
30
12
57
29
12
54
28
11
51
28
11
50
26
10
49
26
10
47
23
7
46
22
7
38
22
1
