3
64
38
20
63
37
17
61
36
13
61
33
12
60
32
12
60
30
11
57
30
10
55
29
10
55
29
10
54
29
10
53
28
10
53
27
9
52
24
9
52
23
9
52
23
9
51
23
9
50
22
9
50
22
9
45
22
8
41
18
7
40
10
7
