11
87
60
27
78
53
26
78
52
24
74
51
22
73
50
21
73
45
21
71
45
20
69
44
19
69
43
18
68
43
18
67
41
17
65
41
17
63
40
17
63
39
16
63
39
16
63
39
15
62
39
14
61
37
13
55
36
13
51
33
13
43
30
11
