19
74
42
24
71
36
22
70
35
20
69
33
19
65
32
18
64
32
17
64
32
17
64
31
16
63
31
16
63
31
15
62
30
13
61
29
12
60
29
12
60
28
12
59
28
11
58
25
11
55
24
10
54
24
10
53
22
9
52
22
9
46
22
7
