0
78
54
30
75
49
30
74
48
22
73
47
21
73
45
21
72
44
21
72
44
19
71
42
19
69
41
18
68
40
18
68
40
18
67
38
18
65
37
17
64
37
17
63
37
15
62
35
14
61
34
13
58
31
12
57
31
11
56
30
9
49
20
7
