14
79
48
25
74
47
20
71
46
18
71
43
17
67
43
16
67
39
15
66
39
15
66
38
14
66
37
14
62
36
14
61
35
14
59
33
13
58
33
13
58
32
13
57
31
13
57
30
12
56
30
12
54
29
12
50
19
11
48
19
8
47
17
7
