15
69
32
15
65
31
14
63
31
14
60
28
14
59
26
12
57
25
11
57
25
11
54
24
9
53
24
8
52
23
8
50
23
7
50
22
7
49
21
7
49
21
7
48
21
6
44
20
6
44
19
6
43
17
5
42
17
5
42
15
4
37
15
4
